video_id,title,upload_date,views,likes,duration,video_type,video_url
Gl2EX_Z3YJc,IIT Bombay: सभी IIT JEE Aspirants की आँखों का तारा! | IIT Dream| Crack JEE| Motivation| Matrix JEE,2024-06-13T13:45:09Z,8359,305,0:15,Short,https://www.youtube.com/watch?v=Gl2EX_Z3YJc
E_Yd0e7fj6s,"🎶#JEEAdvanced2024Results में शानदार सफलता का जोरदार जश्न: Matrix के 820+ qualified, 1500+ selections",2024-06-13T09:11:01Z,1446,29,0:37,Short,https://www.youtube.com/watch?v=E_Yd0e7fj6s
kNHHHsq8z3Q,"JEE Advanced 2024 Results: Matrix के 820+ students qualified, 1500+ का IITs, NITs or IIITs में चयन!",2024-06-11T13:29:40Z,97,1,1:11,Video,https://www.youtube.com/watch?v=kNHHHsq8z3Q
NsXL0o293Nc,"Graduating from IIT Delhi, once a dream now a reality|Churu Student |JEE Preparation Tips|Matrix JEE",2024-06-01T09:26:33Z,1498,27,0:34,Short,https://www.youtube.com/watch?v=NsXL0o293Nc
Fy-w6FAN160,JEE के बाद IIT में मजे ही मजे? Jhunjhunu village’s first IITian| First year at IIT Delhi| Matrix JEE,2024-05-30T11:10:57Z,84,6,14:43,Video,https://www.youtube.com/watch?v=Fy-w6FAN160
Blllnb5sUso,JEE Advanced 2024 Paper 1 & 2 Detailed Analysis by Matrix JEE Experts │IIT expected cut-off,2024-05-28T08:10:40Z,170,2,22:19,Video,https://www.youtube.com/watch?v=Blllnb5sUso
j6z41oI9ppg,"Flight to Japan! छोटे गांव से बड़े सपनों की उड़ान!| IIT Delhi to Japan | Matrix, passport to success",2024-05-26T09:17:48Z,2272,26,11:59,Video,https://www.youtube.com/watch?v=j6z41oI9ppg
ZksCRjBMv18,"Matrix से IIT Delhi से Reliance! IIT में Life Difficult है या Cool?| Coaching, College & Placements!",2024-05-22T12:34:46Z,611,6,13:08,Video,https://www.youtube.com/watch?v=ZksCRjBMv18
Jvq5OnoCAw0,Matrix क्यों है सबसे अलग? JEE Main 2024 Toppers ने बताई खासियतें!| What Matrix Does Differently?,2024-05-17T12:11:28Z,623,9,14:18,Video,https://www.youtube.com/watch?v=Jvq5OnoCAw0
WEsTNcs5lvc,99%ile से ऊपर JEE Main 2024 में 220 students!! वाह क्या Result है!!! | Matrix JEE Sikar,2024-05-16T12:28:51Z,790,10,4:26,Video,https://www.youtube.com/watch?v=WEsTNcs5lvc
Xfubc5Ds8rA,इक्के-दुक्के से हजारों Selections: शेखावाटी कैसे झलकी JEE में? How Shekhawati leads with Top results,2024-05-13T13:43:59Z,70,0,11:41,Video,https://www.youtube.com/watch?v=Xfubc5Ds8rA
SVNHkvChmoY,"Harsh Lamba, JEE Main 2024 Topper| 99.97%ile in first attempt| Consistency for selection| Matrix JEE",2024-05-09T11:33:38Z,1687,36,0:23,Short,https://www.youtube.com/watch?v=SVNHkvChmoY
zq11mxoEmgo,This is the routine that helped Deepak score 99.98%ile in #JEEMain2024 |JEE Main Topper in Sikar.,2024-05-08T12:35:40Z,1489,25,0:59,Short,https://www.youtube.com/watch?v=zq11mxoEmgo
cjKWgFy-Xxc,"👏 Celebrating victory: first time ever in Shekhawati, 220 students above 99%ile in JEE Main 2024.✌️",2024-05-03T10:11:48Z,937,20,0:47,Short,https://www.youtube.com/watch?v=cjKWgFy-Xxc
_uw9tcnSEyo,✌️🎵Celebration of success in JEE Main 2024: first of its kind victory in the history of Shekhawati!,2024-04-30T10:12:46Z,1422,30,0:43,Short,https://www.youtube.com/watch?v=_uw9tcnSEyo
jaYSn0Ug0C4,शेखावाटी में पहली बार..एक ही Coaching से JEE Main 2024 Results में 99%ile से ऊपर 200 students! कैसे?,2024-04-27T14:17:03Z,149,0,3:37,Video,https://www.youtube.com/watch?v=jaYSn0Ug0C4
UQjARnPj_9s,#JEEMain2024Result: एक बार फिर शेखावाटी के इतिहास का विराट परिणाम Matrix से! 219 students के 99%ile+,2024-04-26T13:02:04Z,121,4,1:37,Video,https://www.youtube.com/watch?v=UQjARnPj_9s
IMbLljB-y9E,"MNIT के students ने MATRIX के लिए क्या कहा? | What MNIT students say about MATRIX, Best JEE Coaching",2024-04-12T10:36:15Z,442,4,14:09,Video,https://www.youtube.com/watch?v=IMbLljB-y9E
Ht0xEQ78yXk,दिल से कहें बेटा बेटी एक समान..फिर Results कुछ ऐसे आएंगे!| MNIT Jaipur student interview |Matrix JEE,2024-04-11T08:47:24Z,33,0,14:11,Video,https://www.youtube.com/watch?v=Ht0xEQ78yXk
0zdXJiJu_Qw,MNIT is super लेकिन पढ़ाई तो Matrix में ही बढ़िया थी! | MNIT Student Interview | College vs Coaching,2024-04-02T12:52:15Z,238,2,14:57,Video,https://www.youtube.com/watch?v=0zdXJiJu_Qw
BhxlTHRrUnU,सीकर में JEE के लिए Matrix ही Best! मात्र एक संयोग या अथक प्रयास का नतीजा?│Sikar’s Best JEE Coaching,2024-03-02T13:54:30Z,92,0,18:15,Video,https://www.youtube.com/watch?v=BhxlTHRrUnU
lrv7VcXSvss,Matrix student से भारतीय नौसेना में Tech. Entry से राजस्थान की पहली लेफ्टिनेंट तक..कैसे रचा इतिहास?,2024-02-23T09:09:51Z,50,2,14:49,Video,https://www.youtube.com/watch?v=lrv7VcXSvss
kJ7nuX40QRw,🥁🕺JEE Main 2024 Session 1 Result Celebration! First-of-its-kind victory in the history of Shekhawati,2024-02-18T12:48:48Z,1211,19,0:17,Short,https://www.youtube.com/watch?v=kJ7nuX40QRw
EJzgfXaXqnU,✌️ विजय का ताज पहनकर झूमे होनहार #JEEMain2024Session1 में जीत के जश्न में डूबा पूरा मैट्रिक्स परिवार,2024-02-18T07:21:53Z,716,15,0:24,Short,https://www.youtube.com/watch?v=EJzgfXaXqnU
KZc9YxlRJXY,इस बार दोगुने से भी ज्यादा #JEEMain2024Session1 में शेखावाटी के इतिहास का विराट परिणाम मैट्रिक्स से!,2024-02-17T13:56:04Z,23,0,4:44,Video,https://www.youtube.com/watch?v=KZc9YxlRJXY
RUd1H1QKLCs,🥁🕺#JEEMain2024Session1 Result Celebration! First-of-its-kind victory in the history of Shekhawati.,2024-02-16T15:34:53Z,922,20,0:22,Short,https://www.youtube.com/watch?v=RUd1H1QKLCs
