video_id,title,upload_date,views,likes,duration,video_type,video_url
jpDu_e6EuBk,Brain copy IIT Topper 🔥,2026-06-15T14:11:04Z,33813,1546,0:49,Short,https://www.youtube.com/watch?v=jpDu_e6EuBk
gsA2N8IeZx4,BITS MSc Dual Degree future career,2026-06-14T06:05:28Z,22231,702,2:30,Video,https://www.youtube.com/watch?v=gsA2N8IeZx4
-eQssSLBBx0,Tanvi at IIT Bombay after taking Drop,2026-06-13T05:00:23Z,28889,911,6:25,Video,https://www.youtube.com/watch?v=-eQssSLBBx0
